date,cores,site,vo
1589960602.72926,283616,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-OX-HEP
1611788824.3688934,195808,UKI-NORTHGRID-SHEF-HEP7,dune
1599199808.5846376,322528,UKI-NORTHGRID-SHEF-HEP7,ISIS
1579279440.5419865,158048,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-RHUL
1561562862.6443033,10592,UKI-NORTHGRID-LANCS-HEP7,gaia
1602812504.343341,197856,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-ECDF
1539463359.815089,47808,ral-cloud244,iris.ac.uk
1573977803.4361968,203168,UKI-NORTHGRID-LANCS-HEP7,Allocation
1575551176.5176053,7904,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
1604638690.2656279,240992,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
1600944572.812519,60512,UKI-SOUTHGRID-BRIS-HEP1,dune
1559314160.273188,121696,RAL-LCG211,UKI-LT2-QMUL
1589223722.287814,34624,UKI-SOUTHGRID-RALPP5,gaia
1545153165.602149,49152,UKI-SOUTHGRID-RALPP5,ral-cloud
1587035758.9732652,29024,UKI-SOUTHGRID-RALPP5,jintrac
1583698383.5250995,256640,UKI-LT2-IC-HEP25,Allocation
1548238192.268701,310464,ral-cloud244,LSST
1571895191.5085888,7328,UKI-LT2-Brunel9,iris.ac.uk
1574363554.1108432,244896,UKI-NORTHGRID-LANCS-HEP7,EUCLID
1573231637.069558,240928,UKI-SOUTHGRID-OX-HEP2,virgo
1528064259.5171678,174464,RAL-LCG211,dune
1561770457.9578595,282912,UK-CAM-CUMULUS47,dirac
1544578072.9062757,105504,UK-CAM-CUMULUS47,UK-CAM-CUMULUS
1552349419.1978927,351456,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1607487420.3678749,123296,UKI-SOUTHGRID-BRIS-HEP1,gaia-prod
1572015894.5321376,91712,UKI-LT2-RH,vcycle
1587234415.192658,74752,UKI-LT2-IC-HEP25,virgo
1557224681.1353629,320096,UKI-SCOTGRID-ECDF2,UK-CAM-CUMULUS
1571697910.7699687,48160,UKI-NORTHGRID-LANCS-HEP7,Diamond
1556746721.9448519,54880,UKI-SCOTGRID-ECDF2,jintrac
1605653788.204416,170848,UKI-LT2-Brunel9,UKI-SOUTHGRID-CAM-HEP
1616641909.8553221,219552,UKI-SOUTHGRID-RALPP5,EUCLID
1593986035.2684665,33472,UKI-SOUTHGRID-BHAM-HEP,RAL-LCG2
1599663027.1614099,95712,UK-CAM-CUMULUS47,iris.ac.uk
1562115837.6527517,317312,UKI-NORTHGRID-LIV-HEP3,vcycle
1616219534.715042,261248,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1619224378.565388,193056,RAL-LCG211,gaia
1621795030.2347023,38432,UKI-NORTHGRID-MAN-HEP14,skatelescope.eu
1530346645.0411837,70464,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-RHUL
1604159159.1974924,84512,UKI-NORTHGRID-MAN-HEP14,dune
1611262467.1751702,157440,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
1595917968.6188807,241568,UKI-SOUTHGRID-RALPP5,lz
1554932840.062027,145824,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BHAM-HEP
1593353878.5428624,128896,ral-cloud244,ISIS
1576815386.3526838,220384,UK-CAM-CUMULUS47,UKI-SCOTGRID-GLASGOW
1595065283.098901,84928,UKI-LT2-QMUL4,gaia-prod
1606044913.6932957,352288,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-GLASGOW
1603655893.847812,354176,UKI-NORTHGRID-LIV-HEP3,eMERLIN
1586300308.007045,254240,UK-CAM-CUMULUS47,jintrac
1619431068.7625384,215296,RAL-LCG211,UKI-LT2-IC-HEP
1565547217.0401852,85472,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1592647922.2531009,214080,RAL-LCG211,Diamond
1596012465.479918,187360,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1591226129.742792,300384,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1589123037.377068,90592,UKI-SOUTHGRID-RALPP5,vcycle
1541024369.5894582,217216,UK-CAM-CUMULUS47,AENEAS
1535499163.2774584,185024,UKI-LT2-RH,lz
1546106482.485041,245696,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-Brunel
1573309005.9096427,315648,UKI-SOUTHGRID-RALPP5,gaia-test
1580037716.9074423,66592,UKI-SOUTHGRID-CAM-HEP,vo.cta.in2p3.fr
1544292334.324782,202720,UKI-SOUTHGRID-CAM-HEP,virgo
1602971110.7907183,196032,UKI-LT2-QMUL4,CLF
1533782231.9668918,14688,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
1608225333.7394466,247072,UKI-SOUTHGRID-OX-HEP2,CCFE
1572633680.484058,11168,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1542551938.4158487,325792,UKI-NORTHGRID-LIV-HEP3,vcycle
1590430531.5789921,113120,UKI-LT2-IC-HEP25,EUCLID
1531974508.3041058,131456,UKI-NORTHGRID-LANCS-HEP7,casu
1600152335.4973855,118752,UKI-LT2-Brunel9,UKI-LT2-QMUL
1550087207.4491384,68736,UKI-NORTHGRID-MAN-HEP14,virgo
1617803190.979976,54624,UKI-SOUTHGRID-BRIS-HEP1,CCFE
1623295189.038556,229184,UKI-LT2-QMUL4,dune
1529196991.017139,227456,UKI-LT2-QMUL4,RAL-LCG2
1530462679.5732064,175904,UKI-NORTHGRID-SHEF-HEP7,CCFE
1617961077.281366,297696,UKI-SCOTGRID-ECDF2,Capacity
1552547747.101966,292416,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1600627532.001037,46592,UKI-LT2-Brunel9,RAL-LCG2
1615907324.7173755,94400,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
1564646517.6884024,215328,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BRIS-HEP
1576508906.7300425,335136,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
1554318599.2203062,21248,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1578685802.2820761,229344,UKI-SCOTGRID-ECDF2,casu
1543820340.7220676,275424,ral-cloud244,UKI-SOUTHGRID-RALPP
1603879105.59322,78336,UKI-NORTHGRID-SHEF-HEP7,gaia
1579055775.1229758,256000,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
1553969613.052619,261504,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
1540540171.8797243,309120,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-RALPP
1535587342.349116,250912,UKI-NORTHGRID-LIV-HEP3,gaia-dev
1568301459.9445992,186464,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1579336391.9725518,35616,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1542682097.1368942,15232,ral-cloud244,UK-CAM-CUMULUS
1553369867.3202677,51200,UKI-LT2-Brunel9,ral-cloud
1570433891.4479954,269792,UKI-SCOTGRID-GLASGOW4,CCFE
1598721959.4923267,325600,UKI-SOUTHGRID-OX-HEP2,Diamond
1618646784.4838903,44160,UKI-LT2-Brunel9,AENEAS
1529506758.69411,161632,UKI-NORTHGRID-LANCS-HEP7,CCFE
1531005749.369506,127328,UKI-NORTHGRID-LIV-HEP3,virgo
1590619831.754032,273056,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-MAN-HEP
1577773295.2808912,313888,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
1577655153.1791048,69216,UKI-NORTHGRID-MAN-HEP14,ISIS
1542196701.4630682,262944,RAL-LCG211,UKI-LT2-RHUL
1585188416.5210035,162816,UKI-SOUTHGRID-BHAM-HEP,casu
1578013714.4147856,138112,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1604167539.6552944,199008,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1584730386.5223272,105568,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
1616339686.238036,183360,UKI-LT2-Brunel9,gaia-test
1553522627.4429505,89088,ral-cloud244,UKI-SCOTGRID-ECDF
1600159911.4259346,77024,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
1581806726.303025,62368,RAL-LCG211,skatelescope.eu
1557773920.7372649,298688,UKI-NORTHGRID-LIV-HEP3,Diamond
1527832659.600474,156672,UKI-NORTHGRID-LIV-HEP3,dirac
1601611533.5267074,280864,UKI-SOUTHGRID-CAM-HEP,Allocation
1555141683.4953773,214496,RAL-LCG211,ral-cloud
1553279327.304455,11104,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
1568194565.3812149,193952,UK-CAM-CUMULUS47,LSST
1619604887.2547116,281664,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1531049871.4313478,178016,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
1546826006.8409822,212864,UKI-SOUTHGRID-BRIS-HEP1,LSST
1528799609.8434248,210784,ral-cloud244,Allocation
1609927522.2147224,96480,ral-cloud244,UKI-NORTHGRID-MAN-HEP
1566200618.2353718,104320,UKI-NORTHGRID-LIV-HEP3,vcycle
1552787488.412561,84320,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BHAM-HEP
1562197927.5466359,327424,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1532037215.2198896,183296,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1582363956.7861757,230240,UKI-LT2-RH,CLF
1552528330.968833,300800,UKI-LT2-IC-HEP25,dune
1597400678.1604323,105216,UKI-NORTHGRID-LANCS-HEP7,CLF
1603640458.1885526,24576,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1537469017.1273298,172576,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BHAM-HEP
1559060008.810994,180384,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
1615248738.6753879,323168,UKI-LT2-RH,AENEAS
1552711328.9165943,119712,UKI-LT2-QMUL4,virgo
1569668763.4746795,259008,UKI-NORTHGRID-MAN-HEP14,casu
1623262320.6614795,38976,UKI-NORTHGRID-LIV-HEP3,AENEAS
1539922311.9536898,346496,UKI-SOUTHGRID-OX-HEP2,eMERLIN
1545828614.4128897,310688,UKI-NORTHGRID-LIV-HEP3,gaia
1582733367.3433006,17856,ral-cloud244,UKI-SOUTHGRID-RALPP
1531180257.4361384,256768,UKI-LT2-QMUL4,vo.cta.in2p3.fr
1572879580.488437,200192,ral-cloud244,UKI-SOUTHGRID-RALPP
1604182068.2936015,274176,UK-CAM-CUMULUS47,lsst
1599088675.780179,233312,UK-CAM-CUMULUS47,gaia
1616260038.568032,176320,UKI-LT2-QMUL4,UKI-SOUTHGRID-OX-HEP
1537855699.3167577,239520,UK-CAM-CUMULUS47,Diamond
1556330271.2402525,210912,UKI-LT2-IC-HEP25,ral-cloud
1615151074.203043,298464,UKI-LT2-RH,gaia-test
1543547678.4156735,269088,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1607391735.1162398,57856,UKI-NORTHGRID-MAN-HEP14,LSST
1618578168.6684268,84960,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-Brunel
1530221306.2159817,148192,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1615774493.5372725,313408,UKI-NORTHGRID-SHEF-HEP7,jintrac
1586924728.3028631,29472,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
1592916693.2263215,355392,UKI-SOUTHGRID-BRIS-HEP1,vo.cta.in2p3.fr
1585750853.3178685,164416,UKI-SCOTGRID-GLASGOW4,CLF
1563057305.4128754,237824,UKI-SOUTHGRID-CAM-HEP,gaia-test
1552742825.375031,284480,UKI-LT2-Brunel9,dune
1578701554.6053133,43648,UKI-SOUTHGRID-RALPP5,ral-cloud
1621726351.3148263,248544,UKI-SOUTHGRID-RALPP5,RAL-LCG2
1622657118.0924346,8544,UKI-SOUTHGRID-RALPP5,casu
1554046171.8734143,230368,UKI-LT2-IC-HEP25,UKI-NORTHGRID-LIV-HEP
1555471608.7223747,832,UKI-SOUTHGRID-RALPP5,UKI-SCOTGRID-ECDF
1576759817.2098455,21600,UKI-LT2-RH,AENEAS
1543765282.5212328,67232,ral-cloud244,CCFE
1613811148.4324954,218496,UKI-LT2-RH,LSST
1572847619.0021007,213696,UKI-SOUTHGRID-BRIS-HEP1,vcycle
1550628324.2194228,120288,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-SHEF-HEP
1568401043.408043,351776,UKI-LT2-IC-HEP25,virgo
1563804960.7220018,253536,UKI-LT2-QMUL4,virgo
1527574935.3509953,220640,UKI-SOUTHGRID-RALPP5,UKI-LT2-Brunel
1578978428.4753063,31456,ral-cloud244,gaia-test
1585341632.633281,2848,UK-CAM-CUMULUS47,UKI-LT2-QMUL
1573958767.1391704,231968,ral-cloud244,UKI-LT2-IC-HEP
1584552267.3684177,78464,UKI-NORTHGRID-SHEF-HEP7,UK-CAM-CUMULUS
1595657404.746038,228576,UK-CAM-CUMULUS47,lz
1585789850.0825813,312352,UKI-NORTHGRID-LANCS-HEP7,virgo
1572732932.8637083,232416,UKI-SCOTGRID-ECDF2,LSST
1619888806.0802114,74496,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-RALPP
1566104869.488813,294240,UKI-LT2-QMUL4,UKI-LT2-QMUL
1531521159.5850756,306848,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
1589068622.9927733,304096,UKI-SOUTHGRID-OX-HEP2,virgo
1536556450.9510827,52704,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1618806438.0655892,20928,UKI-LT2-QMUL4,LSST
1615130766.2393253,130272,UKI-NORTHGRID-LIV-HEP3,EUCLID
1618661185.9538746,332096,UKI-LT2-IC-HEP25,UKI-NORTHGRID-SHEF-HEP
1538050256.564894,242944,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-QMUL
1594814976.2004902,27296,ral-cloud244,gaia-test
1574388927.3758934,180384,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-CAM-HEP
1588739582.248001,200384,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
1605568285.6796608,134112,UKI-LT2-IC-HEP25,LSST
1601289323.9467528,70464,UKI-NORTHGRID-LIV-HEP3,lz
1564617835.4214466,225280,UKI-LT2-RH,CLF
1596441615.1337187,310048,UKI-LT2-RH,UKI-NORTHGRID-SHEF-HEP
1590546569.5261934,327744,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1606251022.598503,365504,UKI-LT2-QMUL4,Diamond
1539591385.7185457,8960,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BHAM-HEP
1527962731.7140255,276672,UKI-SCOTGRID-ECDF2,vcycle
1537344459.085438,74048,UKI-SOUTHGRID-RALPP5,iris.ac.uk
1572971611.9142184,277312,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
1600012918.7288544,276928,RAL-LCG211,gaia-prod
1561050644.1481786,166464,UKI-LT2-Brunel9,vo.cta.in2p3.fr
1547485915.6382504,90336,UKI-SOUTHGRID-RALPP5,lsst
1560538519.6300318,363040,UKI-SCOTGRID-GLASGOW4,gaia-test
1575572752.5902739,114432,UKI-LT2-RH,lsst
1611078706.8172836,32064,UKI-LT2-QMUL4,iris.ac.uk
1587301488.738887,69760,UKI-LT2-Brunel9,Allocation
1614430472.8333812,103424,RAL-LCG211,UKI-LT2-QMUL
1560424494.5270376,329920,UKI-SOUTHGRID-BHAM-HEP,gaia-dev
1534006632.3375692,12768,UKI-LT2-RH,UKI-LT2-Brunel
1603073420.7128625,113696,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
1570356493.0307858,142336,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
1529647016.8067791,9536,UKI-SOUTHGRID-BHAM-HEP,gaia-prod
1543543958.2381604,161504,RAL-LCG211,iris.ac.uk
1570182322.197486,316224,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-BHAM-HEP
1563713571.7274656,73792,UKI-NORTHGRID-LANCS-HEP7,lsst
1617643593.2120464,340352,UKI-LT2-QMUL4,UKI-SOUTHGRID-BHAM-HEP
1608674657.6374586,64768,UKI-LT2-Brunel9,UKI-SOUTHGRID-BRIS-HEP
1534036689.5230105,294272,UKI-NORTHGRID-MAN-HEP14,skatelescope.eu
1596621922.317735,103200,UKI-NORTHGRID-SHEF-HEP7,casu
1527390256.3846326,270592,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1598934813.9747946,326048,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1608627247.8148942,160096,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1575024445.3763056,159360,UKI-NORTHGRID-LANCS-HEP7,casu
1567519347.0271726,288416,ral-cloud244,gaia
1538668227.2775853,19744,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-ECDF
1599015342.8445365,187360,RAL-LCG211,ral-cloud
1594768520.6900427,303776,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-MAN-HEP
1587686505.321299,63424,UKI-SOUTHGRID-BHAM-HEP,Allocation
1554655003.7855637,141152,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
1560086119.582855,30336,UK-CAM-CUMULUS47,gaia-prod
1598067419.343777,105984,UKI-SOUTHGRID-CAM-HEP,eMERLIN
1559552954.7564702,78784,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1585623012.2166994,204384,UKI-NORTHGRID-SHEF-HEP7,CLF
1572254204.3469284,254208,RAL-LCG211,vcycle
1533147795.912257,333248,UKI-SCOTGRID-ECDF2,Capacity
1573884922.6102455,326784,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1567151197.855936,245120,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
1608874810.3087244,34592,UKI-NORTHGRID-LIV-HEP3,Diamond
1589279021.5198753,101280,UKI-SCOTGRID-ECDF2,ISIS
1565264103.5027294,196416,UKI-LT2-Brunel9,virgo
1589756483.7409418,316768,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1549278230.9666402,84576,RAL-LCG211,dirac
1538303237.57714,238880,UKI-SOUTHGRID-BHAM-HEP,CLF
1529545442.1299195,58976,UKI-LT2-IC-HEP25,lsst
1596915988.2616198,16352,UKI-NORTHGRID-LIV-HEP3,gaia-prod
1561338245.7243624,210496,UKI-SOUTHGRID-CAM-HEP,gaia-test
1562894418.130527,106592,UKI-SOUTHGRID-RALPP5,skatelescope.eu
1541165434.449614,265792,UKI-LT2-RH,lz
1534775560.9064102,149920,UKI-LT2-IC-HEP25,EUCLID
1595106067.5129075,309248,UK-CAM-CUMULUS47,EUCLID
1560352495.799071,252608,UKI-SCOTGRID-GLASGOW4,gaia-prod
1595094523.0519574,54816,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
1592809187.7014747,191488,UKI-SOUTHGRID-BRIS-HEP1,gaia-dev
1551538700.431,156416,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LIV-HEP
1618835234.206397,41632,UKI-SOUTHGRID-OX-HEP2,dune
1595424833.7068322,92416,UKI-SCOTGRID-GLASGOW4,UK-CAM-CUMULUS
1564097906.6110601,98208,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1530066636.9466166,292256,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-LANCS-HEP
1570230140.7580812,150816,UKI-SCOTGRID-GLASGOW4,ISIS
1613701157.6459653,344704,UKI-NORTHGRID-MAN-HEP14,LSST
1531710901.3281977,88864,RAL-LCG211,UKI-NORTHGRID-SHEF-HEP
1584627999.7391105,354240,UKI-LT2-QMUL4,UKI-SOUTHGRID-BHAM-HEP
1565990510.134397,49120,UKI-LT2-RH,UKI-SCOTGRID-GLASGOW
1565562669.234693,68832,RAL-LCG211,Diamond
1567431957.2968888,253856,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
1569588705.5868244,136192,UKI-LT2-RH,UKI-SOUTHGRID-OX-HEP
1566595208.00085,298528,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
1527727140.4933736,36928,UKI-LT2-RH,Allocation
1531659754.827845,64640,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BRIS-HEP
1556918657.3008285,48544,UKI-LT2-QMUL4,UKI-NORTHGRID-LANCS-HEP
1603866916.4053624,46592,UK-CAM-CUMULUS47,UKI-SOUTHGRID-CAM-HEP
1613740732.117323,40992,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
1546090331.0295782,333856,UKI-SCOTGRID-GLASGOW4,casu
1592887718.8666017,369536,UKI-LT2-Brunel9,ISIS
1567326092.7069132,21088,UKI-LT2-RH,AENEAS
1584593971.286307,19616,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
1593901716.6027277,13280,UKI-LT2-IC-HEP25,Capacity
1608009149.787951,231072,UKI-LT2-QMUL4,CLF
1613003302.1801012,257120,UKI-SOUTHGRID-CAM-HEP,UK-CAM-CUMULUS
1612059809.8781567,143488,UKI-LT2-IC-HEP25,gaia-prod
1557131815.073793,1408,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
1606398768.6356857,116480,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
1585553616.8250365,283424,UK-CAM-CUMULUS47,lsst
1597905334.430846,40832,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LANCS-HEP
1601172990.6100633,152096,UKI-NORTHGRID-LIV-HEP3,ral-cloud
1585593866.747624,248672,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-SHEF-HEP
1536000985.59547,13984,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-RHUL
1616000407.198472,27072,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
1612142462.5144773,327328,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LANCS-HEP
1576722480.5083256,281920,UKI-NORTHGRID-LANCS-HEP7,vo.cta.in2p3.fr
1573949125.5548568,126560,UKI-LT2-RH,lsst
1584919458.7813964,103328,UKI-SOUTHGRID-BHAM-HEP,gaia
1534451215.847526,267072,UK-CAM-CUMULUS47,lsst
1616787187.1254666,258496,UKI-NORTHGRID-LIV-HEP3,gaia-prod
1535868359.9701333,10688,UKI-SOUTHGRID-RALPP5,AENEAS
1535461547.5727062,9888,UKI-NORTHGRID-SHEF-HEP7,dirac
1538564888.5720117,339936,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
1547066677.2270901,127968,UKI-NORTHGRID-LIV-HEP3,Diamond
1588116609.1102662,48928,UKI-SCOTGRID-GLASGOW4,Capacity
1544925936.8316095,276960,UKI-SOUTHGRID-BHAM-HEP,gaia-test
1579763444.686608,336672,UKI-LT2-QMUL4,virgo
1602957174.6434934,181472,UKI-LT2-IC-HEP25,CCFE
1538877482.1823773,233088,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
1533823949.0368557,279744,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
1537273624.8126915,233440,UKI-LT2-IC-HEP25,Allocation
1620010692.5599,45376,UKI-NORTHGRID-SHEF-HEP7,skatelescope.eu
1528133943.3298445,246720,RAL-LCG211,casu
1590196159.9507685,315616,ral-cloud244,vo.cta.in2p3.fr
1588652367.5926876,65408,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1557576617.4643965,248064,RAL-LCG211,RAL-LCG2
1583337455.815381,165216,UKI-SCOTGRID-GLASGOW4,jintrac
1614941222.674922,99360,UKI-SOUTHGRID-OX-HEP2,EUCLID
1557075529.8306985,319264,UKI-LT2-RH,gaia-dev
1588639713.548638,133280,UKI-SOUTHGRID-RALPP5,dirac
1551383966.7834446,103520,UK-CAM-CUMULUS47,dirac
1555548641.644554,190400,ral-cloud244,skatelescope.eu
1556828943.8297324,19552,ral-cloud244,iris.ac.uk
1565459893.854505,297696,UKI-LT2-IC-HEP25,LSST
1607362881.2302341,339744,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1535237769.0965905,371392,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
1585203460.839038,6912,UKI-SCOTGRID-ECDF2,AENEAS
1563868955.8277316,301216,UK-CAM-CUMULUS47,LSST
1555106994.7229116,61888,UKI-SOUTHGRID-OX-HEP2,vcycle
1595167555.2277944,237184,UKI-SOUTHGRID-BRIS-HEP1,dirac
1559043570.2652333,145632,UKI-SOUTHGRID-CAM-HEP,iris.ac.uk
1584937044.8590271,287360,UKI-NORTHGRID-LIV-HEP3,vo.cta.in2p3.fr
1566323252.8561223,330336,UKI-LT2-Brunel9,AENEAS
1569469910.4808571,273792,UKI-NORTHGRID-MAN-HEP14,Allocation
1621466500.4445426,110912,UKI-SOUTHGRID-BHAM-HEP,Allocation
1546078508.830216,83808,UKI-SOUTHGRID-RALPP5,vo.cta.in2p3.fr
1571753507.735816,210944,UKI-LT2-Brunel9,casu
1530330377.4152887,99776,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
1622870375.1164691,63712,UKI-NORTHGRID-LIV-HEP3,UKI-SCOTGRID-GLASGOW
1533573688.937859,334528,UKI-NORTHGRID-MAN-HEP14,AENEAS
1596242718.0813167,1888,UKI-NORTHGRID-SHEF-HEP7,Allocation
1529556378.2198873,281600,ral-cloud244,UKI-SCOTGRID-GLASGOW
1546032709.157466,101696,UKI-LT2-IC-HEP25,skatelescope.eu
1560366648.8039107,236096,UKI-SCOTGRID-ECDF2,Capacity
1618988315.8982975,109568,UKI-SCOTGRID-ECDF2,Diamond
1593986815.4998066,248288,UKI-SCOTGRID-ECDF2,lsst
1540873921.9849985,282208,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
1584900993.1718078,117984,UKI-SCOTGRID-ECDF2,dune
1563227385.1645663,180096,UKI-NORTHGRID-LIV-HEP3,eMERLIN
1552680561.5820994,302432,UKI-SOUTHGRID-RALPP5,LSST
1543273133.4852052,260448,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-IC-HEP
1536418504.4517791,232736,UK-CAM-CUMULUS47,dirac
1532914154.3571565,231392,UKI-LT2-RH,CLF
1552989926.433245,31584,UKI-NORTHGRID-LANCS-HEP7,gaia
1592029993.8829,136096,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
1537177910.7125947,115200,UKI-NORTHGRID-SHEF-HEP7,lsst
1535624842.9101338,314720,UKI-SOUTHGRID-CAM-HEP,iris.ac.uk
1594158541.7301903,268864,UKI-NORTHGRID-LIV-HEP3,gaia-prod
1554379282.9825575,307968,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1619986879.2854474,249440,UKI-SCOTGRID-GLASGOW4,Diamond
1611166818.1371086,49888,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-CAM-HEP
1622212562.3163292,230336,UKI-SOUTHGRID-BRIS-HEP1,Diamond
1542600018.5303855,156992,UKI-SCOTGRID-GLASGOW4,eMERLIN
1610191289.7621899,229152,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-Brunel
