timestamp,cores,site,vo
1572622616.0916348,120448,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1572634882.3849382,175072,UKI-LT2-RH,UKI-SOUTHGRID-BHAM-HEP
1572641470.0588753,55872,UKI-NORTHGRID-LANCS-HEP7,ral-cloud
1572642897.5470214,241472,UKI-LT2-RH,UKI-LT2-Brunel
1572644780.3026237,217600,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
1572659987.9698715,202880,RAL-LCG211,gaia
1572660254.6625998,68672,UKI-LT2-IC-HEP25,Allocation
1572668844.6100626,252800,UKI-LT2-RH,UKI-LT2-RHUL
1572673950.90439,240000,UKI-LT2-QMUL4,UK-CAM-CUMULUS
1572694545.2648644,253536,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1572717504.6740568,120192,ral-cloud244,AENEAS
1572719069.628195,195936,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
1572726726.820162,186496,UKI-LT2-Brunel9,UKI-LT2-QMUL
1572741291.0775485,56512,UKI-NORTHGRID-LIV-HEP3,eMERLIN
1572755494.4350777,149792,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1572772336.4880433,301376,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1572778884.2468784,124832,UKI-LT2-IC-HEP25,AENEAS
1572781333.9706452,297600,UKI-NORTHGRID-LIV-HEP3,gaia
1572782253.0178998,116832,UKI-SOUTHGRID-CAM-HEP,skatelescope.eu
1572786788.5195582,233344,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1572824177.7216914,163424,UKI-NORTHGRID-MAN-HEP14,skatelescope.eu
1572837808.2561862,109504,UKI-LT2-Brunel9,gaia
1572838212.4525154,294752,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
1572843572.7773,223616,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
1572843785.9250364,220320,UKI-NORTHGRID-LIV-HEP3,gaia
1572848692.1611395,245056,UKI-LT2-RH,eMERLIN
1572849942.3648422,102528,UKI-LT2-QMUL4,UKI-SOUTHGRID-RALPP
1572860445.552929,151360,UKI-LT2-RH,CLF
1572873412.2931905,112320,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1572879654.075141,130560,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LANCS-HEP
1572891715.085381,139168,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LIV-HEP
1572893356.9942298,50496,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
1572906449.929938,217888,UKI-LT2-Brunel9,UKI-SOUTHGRID-OX-HEP
1572908038.59353,292672,UKI-SCOTGRID-GLASGOW4,lz
1572911095.3460066,134240,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
1572914620.8300533,214656,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-OX-HEP
1572919922.036713,46496,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1572952454.9039612,296096,UKI-SOUTHGRID-CAM-HEP,virgo
1572967222.3152745,230592,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-IC-HEP
1572973805.1859808,161536,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
1572982729.5473564,96960,UKI-SCOTGRID-ECDF2,casu
1572983747.9835675,50176,UKI-LT2-RH,Diamond
1572992225.193409,98496,UKI-SOUTHGRID-BRIS-HEP1,CLF
1573001516.3571577,127392,UKI-NORTHGRID-SHEF-HEP7,gaia-dev
1573007354.153478,133056,UKI-SCOTGRID-GLASGOW4,vo.cta.in2p3.fr
1573030952.9376302,294528,ral-cloud244,vcycle
1573048526.7066076,263392,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-ECDF
1573051169.1875103,37888,UKI-SOUTHGRID-RALPP5,UKI-LT2-RHUL
1573053442.2509272,123456,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
1573070806.1943252,24160,UKI-NORTHGRID-LANCS-HEP7,CCFE
1573076358.7582622,191936,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
1573099088.717075,182592,UKI-SOUTHGRID-BRIS-HEP1,gaia-prod
1573099253.5778563,75936,UKI-NORTHGRID-LANCS-HEP7,lsst
1573108255.0285614,248192,UKI-SOUTHGRID-RALPP5,skatelescope.eu
1573135964.2662563,183392,UKI-SCOTGRID-GLASGOW4,gaia-prod
1573142530.423283,51456,RAL-LCG211,Diamond
1573166676.7098908,17408,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-RHUL
1573167800.1342432,87616,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-QMUL
1573211066.2666616,156544,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-CAM-HEP
1573219626.3491154,139968,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
1573237761.0465865,106400,UKI-NORTHGRID-MAN-HEP14,UKI-SCOTGRID-GLASGOW
1573241305.8065484,227040,UKI-NORTHGRID-MAN-HEP14,dirac
1573243363.4762847,151552,UKI-SOUTHGRID-RALPP5,UK-CAM-CUMULUS
1573246860.2934859,187040,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
1573290806.4527862,279456,UKI-NORTHGRID-LANCS-HEP7,UKI-NORTHGRID-LIV-HEP
1573305307.159609,265952,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
1573314132.3962128,229152,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-MAN-HEP
1573323015.0172658,289984,UKI-SOUTHGRID-CAM-HEP,ISIS
1573326173.5121934,65344,UKI-SOUTHGRID-CAM-HEP,LSST
1573331781.349228,242880,UKI-LT2-Brunel9,gaia-test
1573363735.5995436,279520,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-Brunel
1573366408.0760658,241120,ral-cloud244,UKI-LT2-Brunel
1573367396.0813818,202112,UKI-LT2-RH,ral-cloud
1573372916.3200622,274944,UKI-SCOTGRID-GLASGOW4,ISIS
1573387103.7263126,50400,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
1573398879.2229586,118048,UKI-LT2-RH,jintrac
1573406836.5471659,77568,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
1573409232.678977,243648,UK-CAM-CUMULUS47,gaia-dev
1573414922.575275,44672,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1573458656.0576112,260096,UKI-LT2-RH,lsst
1573471241.6599157,191552,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
1573472044.2649586,157568,UKI-LT2-QMUL4,gaia
1573472345.5363178,285536,UKI-SCOTGRID-ECDF2,CCFE
1573514962.0954342,303840,UKI-LT2-RH,Allocation
1573520975.803048,13728,UK-CAM-CUMULUS47,UKI-LT2-Brunel
1573527277.2374408,67520,RAL-LCG211,Capacity
1573529376.8821836,264960,ral-cloud244,UKI-NORTHGRID-MAN-HEP
1573553726.3428135,113120,ral-cloud244,iris.ac.uk
1573563063.0622025,33600,UKI-SOUTHGRID-BHAM-HEP,AENEAS
1573563377.8233223,38368,UKI-NORTHGRID-LIV-HEP3,virgo
1573570689.8357947,203296,UKI-LT2-RH,UKI-NORTHGRID-SHEF-HEP
1573576583.1173239,139872,UKI-NORTHGRID-LANCS-HEP7,ral-cloud
1573577716.755673,128672,UKI-SOUTHGRID-BRIS-HEP1,dune
1573585679.3531382,265120,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
1573594730.3629062,213312,RAL-LCG211,casu
1573617088.2048242,222176,UKI-SOUTHGRID-RALPP5,gaia-prod
1573661864.2628727,291872,RAL-LCG211,vo.cta.in2p3.fr
1573689471.7920892,80256,ral-cloud244,LSST
1573700955.266284,223776,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-CAM-HEP
1573702623.3398213,55584,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-RHUL
1573707747.35672,77536,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
1573708472.4698722,106592,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
1573715048.658758,192224,UKI-LT2-RH,Capacity
1573738445.7773762,147296,UKI-NORTHGRID-LANCS-HEP7,lz
1573750601.9047465,219552,UKI-SOUTHGRID-OX-HEP2,gaia-prod
1573761147.4386954,269824,UKI-LT2-IC-HEP25,RAL-LCG2
1573784642.9892588,56384,UK-CAM-CUMULUS47,AENEAS
1573798351.1139805,209632,UKI-SCOTGRID-GLASGOW4,gaia
1573804173.6273737,134336,ral-cloud244,UKI-SCOTGRID-ECDF
1573816520.7500246,281024,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1573816862.7778325,276160,ral-cloud244,UKI-SOUTHGRID-OX-HEP
1573819969.1914177,230752,UKI-SOUTHGRID-OX-HEP2,LSST
1573824174.1258743,111808,UKI-NORTHGRID-LANCS-HEP7,gaia-test
1573829017.9565518,283488,UKI-LT2-QMUL4,UKI-LT2-RHUL
1573839142.183919,229440,UKI-LT2-RH,UKI-SOUTHGRID-CAM-HEP
1573840997.8934412,137408,UKI-SOUTHGRID-CAM-HEP,jintrac
1573853230.0167565,190144,UKI-NORTHGRID-MAN-HEP14,dune
1573859481.9112577,187072,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-LANCS-HEP
1573864850.352897,207584,RAL-LCG211,gaia-dev
1573868918.0563316,181312,UKI-SCOTGRID-ECDF2,gaia-test
1573881888.423711,158848,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LANCS-HEP
1573898866.7977593,8160,UKI-SOUTHGRID-BHAM-HEP,UK-CAM-CUMULUS
1573910396.9523966,101440,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
1573914382.2213466,247712,UKI-NORTHGRID-LIV-HEP3,CCFE
1573944425.0581963,205280,UKI-SOUTHGRID-OX-HEP2,dune
1573952722.2309587,20128,ral-cloud244,iris.ac.uk
1573966052.5158777,255616,UKI-LT2-Brunel9,UKI-SOUTHGRID-BHAM-HEP
1573981029.7891796,265408,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1573982775.080883,90400,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
1573984281.6241946,145248,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-SHEF-HEP
1573984573.6014352,220064,UKI-SCOTGRID-ECDF2,RAL-LCG2
1574023833.814048,302272,UK-CAM-CUMULUS47,dune
1574030096.3436131,215520,UKI-SOUTHGRID-BRIS-HEP1,UK-CAM-CUMULUS
1574037038.206732,233920,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1574054735.5610516,163712,UKI-LT2-IC-HEP25,UKI-SCOTGRID-GLASGOW
1574057414.6383548,222848,UKI-SOUTHGRID-BRIS-HEP1,vo.cta.in2p3.fr
1574057668.225879,262912,UKI-LT2-Brunel9,dune
1574063696.2452192,48896,UKI-NORTHGRID-LANCS-HEP7,casu
1574065321.8676322,172672,UKI-NORTHGRID-LIV-HEP3,gaia-test
1574081196.354424,78752,UKI-NORTHGRID-LANCS-HEP7,AENEAS
1574109038.9257526,183296,UKI-LT2-IC-HEP25,UKI-NORTHGRID-SHEF-HEP
1574148185.6517339,61664,UKI-SCOTGRID-GLASGOW4,CLF
1574152866.6375473,118048,UKI-NORTHGRID-SHEF-HEP7,gaia
1574162619.140414,276544,RAL-LCG211,ISIS
1574165757.7229972,76512,UKI-SCOTGRID-GLASGOW4,CCFE
1574173606.6428375,156416,UKI-SOUTHGRID-BRIS-HEP1,eMERLIN
1574191641.6610954,198496,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LIV-HEP
1574192581.6909122,225408,UK-CAM-CUMULUS47,jintrac
1574203561.096188,309952,UKI-SOUTHGRID-CAM-HEP,casu
1574224991.0405731,24384,UKI-LT2-IC-HEP25,LSST
1574238011.0745156,267648,UKI-SOUTHGRID-RALPP5,virgo
1574250872.5282316,109600,UKI-SCOTGRID-GLASGOW4,gaia-test
1574259838.668623,284384,UKI-SCOTGRID-ECDF2,vcycle
1574286709.0783815,297408,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1574291252.2820215,13440,UKI-SOUTHGRID-BRIS-HEP1,ral-cloud
1574297131.7220721,226688,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1574302708.4854825,291072,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-Brunel
1574305128.2212703,210336,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
1574333932.622039,188352,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-Brunel
1574358786.3820329,52672,UKI-LT2-QMUL4,UK-CAM-CUMULUS
1574366792.1724997,216416,UKI-SOUTHGRID-RALPP5,AENEAS
1574370983.5441015,257824,UKI-SOUTHGRID-RALPP5,UKI-LT2-QMUL
1574378916.5622241,111872,UKI-SOUTHGRID-RALPP5,ISIS
1574380505.6630259,94688,UKI-SOUTHGRID-BHAM-HEP,eMERLIN
1574389383.829912,47328,UKI-NORTHGRID-MAN-HEP14,lz
1574410897.642525,111680,UKI-SOUTHGRID-BRIS-HEP1,gaia
1574414843.3412898,64288,UKI-NORTHGRID-LIV-HEP3,gaia-dev
1574426585.8422241,149280,UKI-LT2-Brunel9,CCFE
1574427714.2937417,77952,UKI-LT2-Brunel9,UKI-SCOTGRID-ECDF
1574430843.4577355,124096,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
1574435849.904933,304736,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-CAM-HEP
1574452614.401411,60352,RAL-LCG211,gaia-test
1574460374.397038,141312,UKI-SOUTHGRID-RALPP5,gaia-test
1574460675.7252026,89952,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
1574465795.314238,124384,UK-CAM-CUMULUS47,CCFE
1574478067.35549,135424,UKI-LT2-Brunel9,UKI-LT2-IC-HEP
1574479184.2826505,110592,ral-cloud244,EUCLID
1574479969.305237,262560,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
1574486537.936526,7104,UKI-NORTHGRID-MAN-HEP14,iris.ac.uk
1574497914.2654095,139520,ral-cloud244,UK-CAM-CUMULUS
1574507906.0818017,97632,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
1574508998.02637,173024,UKI-SOUTHGRID-CAM-HEP,UKI-LT2-RHUL
1574509242.2425117,69696,UKI-SOUTHGRID-BRIS-HEP1,lz
1574509674.590062,272768,RAL-LCG211,gaia-dev
1574523153.5543978,238720,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
1574545981.8275967,67840,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
1574550426.3583167,175232,UKI-SOUTHGRID-BHAM-HEP,iris.ac.uk
1574553027.6222818,161472,UKI-SCOTGRID-GLASGOW4,EUCLID
1574554949.6226962,107296,UKI-SOUTHGRID-RALPP5,ISIS
1574556069.7779047,144928,ral-cloud244,Capacity
1574558249.1619766,108032,UKI-LT2-Brunel9,vo.cta.in2p3.fr
1574561495.711004,213504,UK-CAM-CUMULUS47,UKI-NORTHGRID-LIV-HEP
1574571970.463049,84576,UKI-NORTHGRID-SHEF-HEP7,vcycle
1574576744.1199517,236736,UKI-SCOTGRID-GLASGOW4,UKI-LT2-QMUL
1574602058.0662909,303968,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-BRIS-HEP
1574604538.9404716,273056,UKI-SOUTHGRID-CAM-HEP,gaia-test
1574632981.3459044,92256,UKI-SCOTGRID-ECDF2,vcycle
1574634338.691424,11456,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1574640626.0512028,60320,UKI-SOUTHGRID-RALPP5,eMERLIN
1574649303.3159177,106976,UKI-SOUTHGRID-CAM-HEP,gaia
1574661452.4486318,52320,UKI-LT2-Brunel9,dirac
1574667830.3452988,218688,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
1574690724.0244384,176320,UK-CAM-CUMULUS47,LSST
1574699323.181235,164544,UKI-SCOTGRID-ECDF2,Capacity
1574714388.3504164,144800,UKI-SOUTHGRID-OX-HEP2,CCFE
1574714954.8690505,182368,UKI-SOUTHGRID-OX-HEP2,Diamond
1574720740.4602332,84256,UKI-NORTHGRID-SHEF-HEP7,dirac
1574730951.9019122,207584,UKI-SOUTHGRID-CAM-HEP,LSST
1574731100.012557,64832,RAL-LCG211,Diamond
1574734506.416609,122464,UKI-LT2-QMUL4,gaia-prod
1574739440.1355479,3552,UKI-SOUTHGRID-CAM-HEP,UKI-SCOTGRID-ECDF
1574763594.8173978,263552,UKI-SOUTHGRID-BHAM-HEP,Diamond
1574777480.304622,253696,UKI-SOUTHGRID-CAM-HEP,skatelescope.eu
1574782327.8242095,262624,UKI-NORTHGRID-MAN-HEP14,iris.ac.uk
1574792520.5784435,57408,ral-cloud244,iris.ac.uk
1574801943.2827876,53280,UK-CAM-CUMULUS47,UKI-LT2-Brunel
1574808204.6947541,74912,UKI-LT2-QMUL4,lsst
1574832503.4878893,237760,UKI-SOUTHGRID-CAM-HEP,casu
1574839140.2834375,67808,UKI-SOUTHGRID-CAM-HEP,lsst
1574840001.215783,188096,UKI-SCOTGRID-ECDF2,iris.ac.uk
1574851345.3599305,316416,UK-CAM-CUMULUS47,UKI-NORTHGRID-MAN-HEP
1574851628.8284333,310016,UKI-LT2-IC-HEP25,UKI-LT2-RHUL
1574861147.163108,35264,UKI-NORTHGRID-LIV-HEP3,RAL-LCG2
1574884230.2215414,195488,UKI-NORTHGRID-MAN-HEP14,vcycle
1574890265.3322277,301120,RAL-LCG211,UKI-SCOTGRID-ECDF
1574899935.9931138,55360,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
1574905754.2503638,293696,UKI-NORTHGRID-LANCS-HEP7,AENEAS
1574909055.422494,197984,UKI-SOUTHGRID-BRIS-HEP1,jintrac
1574919662.3300383,189312,UKI-LT2-QMUL4,Allocation
1574925884.1160216,299520,UKI-SOUTHGRID-OX-HEP2,vcycle
1574938342.135161,12000,UKI-SCOTGRID-GLASGOW4,CCFE
1574939908.7221265,302368,UK-CAM-CUMULUS47,skatelescope.eu
1574940481.0078528,84160,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
1574957195.8195708,179360,UK-CAM-CUMULUS47,gaia
1574958271.0948603,37408,UKI-LT2-IC-HEP25,dirac
1574962088.7003238,200832,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1574973101.0380454,184192,UKI-SOUTHGRID-CAM-HEP,eMERLIN
1574974483.0861046,277024,UKI-LT2-IC-HEP25,EUCLID
1574978681.367936,68448,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
1574984950.3909557,16192,UKI-NORTHGRID-LIV-HEP3,CLF
1575021589.716182,258464,UKI-NORTHGRID-LIV-HEP3,UK-CAM-CUMULUS
1575023055.6710186,94720,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1575028080.0466294,184736,UKI-SCOTGRID-ECDF2,Capacity
1575029635.9656646,202688,UKI-SOUTHGRID-CAM-HEP,dirac
1575032644.8100884,111712,UKI-SOUTHGRID-OX-HEP2,dirac
1575065503.104881,248736,ral-cloud244,UKI-LT2-QMUL
1575075209.917635,286400,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
1575097111.3056285,121056,UKI-SOUTHGRID-OX-HEP2,ISIS
1575108408.4607048,113536,UKI-SOUTHGRID-BRIS-HEP1,ISIS
1575113350.0977309,303136,RAL-LCG211,iris.ac.uk
1575126018.1967974,82912,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
1575144231.0847335,91200,UKI-SOUTHGRID-BHAM-HEP,gaia-test
1575154390.2120693,119936,UKI-LT2-IC-HEP25,gaia
1575162973.4074845,222464,UKI-NORTHGRID-MAN-HEP14,casu
1575170386.6398435,154464,UKI-SCOTGRID-ECDF2,ISIS
1575194797.4419558,162848,UKI-SOUTHGRID-CAM-HEP,gaia
1575203315.113254,113824,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-CAM-HEP
1575205241.159487,25344,UKI-SOUTHGRID-BHAM-HEP,ISIS
1575213030.6658812,159840,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-SHEF-HEP
1575213174.8427773,298848,ral-cloud244,AENEAS
1575213900.4374473,59168,UKI-SOUTHGRID-BRIS-HEP1,Allocation
1575216212.1747272,239936,UKI-LT2-Brunel9,UKI-LT2-IC-HEP
1575217445.8201547,164000,UKI-LT2-Brunel9,UKI-LT2-QMUL
1575218732.9966726,60544,UKI-LT2-RH,ISIS
1575219389.2548792,320128,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BRIS-HEP
1575223610.203514,33888,UKI-NORTHGRID-LANCS-HEP7,UK-CAM-CUMULUS
1575240246.252051,117280,UK-CAM-CUMULUS47,vcycle
1575246347.7082565,162880,UKI-LT2-Brunel9,EUCLID
1575250471.1246288,156576,UKI-SCOTGRID-GLASGOW4,ISIS
1575255144.0480857,197024,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
1575258519.9584622,310208,UKI-NORTHGRID-SHEF-HEP7,AENEAS
1575268948.117962,18624,UKI-NORTHGRID-LIV-HEP3,ral-cloud
1575276067.8631825,144352,ral-cloud244,skatelescope.eu
1575278278.7714174,259872,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1575291575.950096,265792,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1575292101.928505,56032,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-MAN-HEP
1575315455.3371341,31744,UKI-SCOTGRID-GLASGOW4,iris.ac.uk
1575343737.9164717,257440,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
1575348674.8626912,276960,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
1575351314.5931597,252640,UKI-NORTHGRID-LANCS-HEP7,vcycle
1575354316.6384141,85568,ral-cloud244,gaia
1575368240.7962084,39328,UKI-SOUTHGRID-BHAM-HEP,vo.cta.in2p3.fr
1575372699.3179395,259360,UKI-NORTHGRID-MAN-HEP14,virgo
1575374070.6364202,289856,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
1575374499.8466666,98560,UKI-NORTHGRID-LIV-HEP3,dune
1575379595.0172095,29952,UKI-SCOTGRID-ECDF2,CLF
1575387389.1757138,292128,UKI-SOUTHGRID-CAM-HEP,RAL-LCG2
1575397794.9580138,92864,UKI-SOUTHGRID-OX-HEP2,UKI-SCOTGRID-ECDF
1575420186.2069616,171040,UKI-SOUTHGRID-OX-HEP2,skatelescope.eu
1575424101.9897468,76192,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-LANCS-HEP
1575434217.9454565,13408,UKI-NORTHGRID-SHEF-HEP7,vo.cta.in2p3.fr
1575446126.4120424,31648,UKI-LT2-QMUL4,EUCLID
1575448708.0328372,84992,UKI-SOUTHGRID-OX-HEP2,Diamond
1575460801.0096421,250656,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-BHAM-HEP
1575462858.1947503,28128,RAL-LCG211,vcycle
1575466969.1990325,194784,UKI-LT2-IC-HEP25,CLF
1575476884.27859,198528,UKI-LT2-Brunel9,UKI-SCOTGRID-GLASGOW
1575477925.3705454,102528,UKI-SOUTHGRID-CAM-HEP,gaia-test
1575514628.4225707,266624,UKI-LT2-Brunel9,jintrac
1575529932.4470625,35168,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-LIV-HEP
1575533544.2127283,72224,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-IC-HEP
1575572905.3083706,198368,UKI-NORTHGRID-LIV-HEP3,Allocation
1575577998.689762,174080,UKI-NORTHGRID-SHEF-HEP7,Capacity
1575578148.0644662,305120,UKI-SOUTHGRID-CAM-HEP,gaia-prod
1575579821.436766,61728,UKI-NORTHGRID-MAN-HEP14,AENEAS
1575580119.0092866,45504,UKI-LT2-QMUL4,UKI-NORTHGRID-SHEF-HEP
1575604823.4903092,6816,UKI-NORTHGRID-LIV-HEP3,AENEAS
1575615154.5951989,88128,RAL-LCG211,UKI-SOUTHGRID-OX-HEP
1575628996.9698377,103424,UKI-NORTHGRID-SHEF-HEP7,vcycle
1575633558.7178445,35232,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-Brunel
1575636239.4335463,311520,ral-cloud244,UKI-LT2-Brunel
1575638596.1094444,173440,UK-CAM-CUMULUS47,iris.ac.uk
1575640250.8753755,55584,UKI-NORTHGRID-MAN-HEP14,Diamond
1575648799.6328824,63168,UKI-LT2-RH,AENEAS
1575657541.0541286,252320,UKI-LT2-IC-HEP25,jintrac
1575669811.555687,33664,UKI-SCOTGRID-GLASGOW4,dune
1575675336.3814428,132256,UKI-NORTHGRID-SHEF-HEP7,ISIS
1575686353.2339356,319680,UKI-LT2-Brunel9,Capacity
1575694313.1718307,237056,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-CAM-HEP
1575696620.0439703,51424,UKI-SOUTHGRID-BHAM-HEP,CLF
1575700367.2620897,275744,UKI-SOUTHGRID-RALPP5,iris.ac.uk
1575714107.2254717,205600,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-OX-HEP
1575725714.1921222,136256,UKI-LT2-Brunel9,casu
1575734747.903945,126176,RAL-LCG211,UKI-LT2-IC-HEP
1575742132.4464347,173632,UKI-LT2-RH,vcycle
1575750503.656388,151904,UKI-NORTHGRID-LIV-HEP3,Diamond
1575790729.5423758,37632,UKI-NORTHGRID-SHEF-HEP7,skatelescope.eu
1575793918.182265,272128,UKI-LT2-Brunel9,ral-cloud
1575806722.9920192,174400,UKI-SCOTGRID-ECDF2,Capacity
1575808863.654754,298400,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BHAM-HEP
1575810555.5103097,234304,UKI-SOUTHGRID-RALPP5,Capacity
1575821915.284365,261024,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
1575824822.8709235,317184,UKI-NORTHGRID-MAN-HEP14,vo.cta.in2p3.fr
1575825247.9927676,137088,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
1575885079.4741359,299520,UKI-NORTHGRID-MAN-HEP14,gaia-dev
1575897278.0375628,48384,UKI-LT2-Brunel9,Diamond
1575904887.2380664,143296,UKI-LT2-Brunel9,LSST
1575936467.518795,49440,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-GLASGOW
1575950558.9460235,28928,UKI-SOUTHGRID-BHAM-HEP,lz
1575978346.9570906,101184,UKI-NORTHGRID-LANCS-HEP7,UK-CAM-CUMULUS
1575984911.786534,25120,UKI-LT2-Brunel9,Capacity
1575992507.3426065,185696,UKI-NORTHGRID-SHEF-HEP7,gaia-test
1575993831.0230093,95456,UKI-NORTHGRID-LANCS-HEP7,CLF
1575999718.9391649,121408,UKI-SOUTHGRID-BHAM-HEP,UKI-SOUTHGRID-RALPP
1576035523.5692437,167552,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-MAN-HEP
1576043047.888613,34592,UKI-LT2-RH,UKI-SOUTHGRID-BRIS-HEP
1576046389.7297306,4544,ral-cloud244,gaia
1576092953.5628767,174784,UKI-NORTHGRID-LANCS-HEP7,ISIS
1576097808.3865314,318560,RAL-LCG211,Allocation
