,date,cores,site,vo
4972,1597060208.920807,79712,RAL-LCG211,EUCLID
4973,1577831954.8010712,202144,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-CAM-HEP
4974,1599491467.6922655,154880,UKI-LT2-Brunel9,gaia
4975,1595171270.7863536,79264,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
4976,1540162495.4172783,106400,UKI-LT2-RH,Diamond
4977,1592969629.3718855,65600,UKI-LT2-QMUL4,UKI-SOUTHGRID-BHAM-HEP
4978,1532114586.396373,233216,UKI-LT2-QMUL4,dirac
4979,1532925990.9269066,41888,UKI-SCOTGRID-GLASGOW4,Allocation
4980,1570516346.6118312,189056,UKI-LT2-IC-HEP25,RAL-LCG2
4981,1595918229.7378185,78464,UKI-LT2-RH,UKI-SOUTHGRID-OX-HEP
4982,1603162755.7948232,125856,ral-cloud244,EUCLID
4983,1572672388.9872377,224608,ral-cloud244,AENEAS
4984,1591329734.6636574,13952,UKI-NORTHGRID-SHEF-HEP7,dune
4985,1565425663.874596,124576,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-OX-HEP
4986,1528508074.8785853,261792,UKI-SOUTHGRID-BRIS-HEP1,eMERLIN
4987,1595429210.2779381,285568,UKI-SCOTGRID-ECDF2,AENEAS
4988,1603506154.1529796,202432,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-BHAM-HEP
4989,1544591811.2980754,217056,UKI-LT2-RH,lsst
4990,1602111730.7034101,74624,UKI-LT2-IC-HEP25,UKI-LT2-RHUL
4991,1587484836.6759562,129888,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LANCS-HEP
4992,1579392973.0617428,31488,UKI-LT2-Brunel9,UKI-SCOTGRID-ECDF
4993,1572091270.5343323,171360,UKI-SCOTGRID-GLASGOW4,UK-CAM-CUMULUS
4994,1584821230.710112,66624,UKI-SCOTGRID-GLASGOW4,UKI-LT2-IC-HEP
4995,1601060945.8798552,35552,UKI-NORTHGRID-LANCS-HEP7,UKI-SCOTGRID-GLASGOW
4996,1618590525.3932438,120064,UKI-NORTHGRID-LANCS-HEP7,Capacity
4997,1578375383.5554388,235072,UKI-NORTHGRID-LIV-HEP3,eMERLIN
4998,1580369859.9543889,295936,UKI-NORTHGRID-LIV-HEP3,dirac
4999,1619835228.595976,102240,UKI-NORTHGRID-LANCS-HEP7,gaia-dev
5000,1548063096.8473284,206176,UKI-LT2-QMUL4,Diamond
5001,1535252350.6935148,38272,UKI-NORTHGRID-LIV-HEP3,casu
5002,1571048414.0782118,314400,UKI-SOUTHGRID-BRIS-HEP1,Allocation
5003,1598729323.351225,130304,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-OX-HEP
5004,1563727609.777009,148416,UKI-SOUTHGRID-OX-HEP2,gaia
5005,1603328598.208649,167200,UKI-LT2-IC-HEP25,Capacity
5006,1589495143.3053696,317760,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-SHEF-HEP
5007,1535178689.0026984,284128,ral-cloud244,gaia-prod
5008,1559419352.0683546,229664,UKI-LT2-QMUL4,iris.ac.uk
5009,1583264801.762353,51008,ral-cloud244,UKI-LT2-IC-HEP
5010,1615558516.2331126,168576,UKI-LT2-RH,skatelescope.eu
5011,1563111424.7715569,32992,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
5012,1612227238.56668,51648,UKI-NORTHGRID-LANCS-HEP7,skatelescope.eu
5013,1553298716.8163369,106080,UKI-SCOTGRID-GLASGOW4,dirac
5014,1605231115.3177826,229056,UKI-SCOTGRID-GLASGOW4,virgo
5015,1559347526.990847,70976,UKI-NORTHGRID-LANCS-HEP7,vcycle
5016,1544418467.849784,305472,ral-cloud244,AENEAS
5017,1572852875.3487735,165440,ral-cloud244,LSST
5018,1547573909.4953704,114144,UKI-NORTHGRID-LIV-HEP3,AENEAS
5019,1566824619.3274288,66752,RAL-LCG211,UKI-SOUTHGRID-OX-HEP
5020,1530099718.7466934,201344,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-QMUL
5021,1617851110.1127844,111552,UKI-LT2-IC-HEP25,iris.ac.uk
5022,1620975271.4941764,227200,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
5023,1619649672.7494695,3232,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-OX-HEP
5024,1622022212.2011223,128448,UKI-LT2-IC-HEP25,CCFE
5025,1540749890.6259847,170336,UKI-LT2-QMUL4,UKI-SOUTHGRID-BRIS-HEP
5026,1540947746.2084656,131072,UKI-SOUTHGRID-BRIS-HEP1,EUCLID
5027,1579302362.848977,195232,UKI-SOUTHGRID-CAM-HEP,casu
5028,1612513728.591651,311872,UKI-SOUTHGRID-RALPP5,gaia-prod
5029,1533711727.5420036,199200,UKI-NORTHGRID-SHEF-HEP7,jintrac
5030,1548628981.7787611,198464,UKI-NORTHGRID-SHEF-HEP7,vo.cta.in2p3.fr
5031,1561825982.2416735,297120,UKI-SOUTHGRID-BRIS-HEP1,ISIS
5032,1529089094.2298977,161952,UKI-SOUTHGRID-CAM-HEP,AENEAS
5033,1620411312.4847069,67008,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BHAM-HEP
5034,1570372214.8522782,206592,UKI-SOUTHGRID-BRIS-HEP1,vo.cta.in2p3.fr
5035,1575101313.0298786,178304,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
5036,1589248677.6933599,275104,ral-cloud244,CCFE
5037,1533316011.937618,215872,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-CAM-HEP
5038,1550775672.2420824,306432,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-CAM-HEP
5039,1577400396.244795,97152,UKI-SCOTGRID-ECDF2,casu
5040,1600063852.5421069,272480,UKI-SCOTGRID-ECDF2,UKI-SCOTGRID-ECDF
5041,1539922575.1750648,47744,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
5042,1588894712.3464415,9760,UK-CAM-CUMULUS47,CLF
5043,1583604693.2025936,69600,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
5044,1575386715.024927,283840,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
5045,1527953501.9701772,146304,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-OX-HEP
5046,1593090115.0162075,174912,UKI-LT2-IC-HEP25,Allocation
5047,1538310549.8075566,61824,RAL-LCG211,UKI-SOUTHGRID-RALPP
5048,1552279359.765128,315648,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-CAM-HEP
5049,1616747607.652725,43584,UKI-LT2-QMUL4,skatelescope.eu
5050,1529967752.9935617,250624,UKI-NORTHGRID-SHEF-HEP7,UKI-SCOTGRID-GLASGOW
5051,1577505626.102465,83232,UKI-SOUTHGRID-BHAM-HEP,UK-CAM-CUMULUS
5052,1608701118.3936188,53632,UKI-SCOTGRID-ECDF2,CCFE
5053,1572295626.5949075,70944,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
5054,1578948389.41004,158176,UKI-LT2-QMUL4,UKI-SOUTHGRID-RALPP
5055,1542474947.0440047,295840,UKI-NORTHGRID-LANCS-HEP7,UKI-SOUTHGRID-BHAM-HEP
5056,1556255728.3356903,303456,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BRIS-HEP
5057,1557936693.2372015,54016,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
5058,1609254888.1243143,2048,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
5059,1621695152.7458026,231072,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-BRIS-HEP
5060,1601851456.4086878,227296,UKI-SOUTHGRID-OX-HEP2,UK-CAM-CUMULUS
5061,1594881586.1427867,296544,UKI-SOUTHGRID-BRIS-HEP1,UKI-SOUTHGRID-OX-HEP
5062,1553912643.543412,120608,UKI-SCOTGRID-GLASGOW4,gaia-test
5063,1589222652.5426874,61728,UKI-NORTHGRID-LIV-HEP3,AENEAS
5064,1558223448.4908817,188768,UKI-LT2-Brunel9,Capacity
5065,1619013412.5453494,286176,UKI-LT2-QMUL4,dirac
5066,1603498283.7742121,58624,UKI-LT2-RH,ral-cloud
5067,1534356671.7331688,31488,UKI-LT2-RH,Capacity
5068,1613702755.8816738,96160,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
5069,1550885101.938165,32896,ral-cloud244,lz
5070,1581929409.4856257,210048,UKI-SOUTHGRID-BHAM-HEP,UKI-LT2-QMUL
5071,1613294773.673606,37888,UKI-NORTHGRID-MAN-HEP14,lz
5072,1561262944.6817892,260256,ral-cloud244,gaia
5073,1549850531.2730875,82816,UKI-LT2-Brunel9,UKI-SOUTHGRID-RALPP
5074,1618011825.7853434,104000,UKI-SOUTHGRID-OX-HEP2,EUCLID
5075,1582091822.2570543,113056,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-BRIS-HEP
5076,1592221663.5802877,229888,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-QMUL
5077,1544773575.0171473,283456,UKI-SOUTHGRID-OX-HEP2,eMERLIN
5078,1621402505.4832032,291776,UKI-SCOTGRID-ECDF2,EUCLID
5079,1607366176.6888492,304032,UKI-NORTHGRID-LIV-HEP3,vo.cta.in2p3.fr
5080,1602671562.6251578,197952,ral-cloud244,UKI-SOUTHGRID-BHAM-HEP
5081,1598414035.9279585,65888,UKI-SCOTGRID-GLASGOW4,Capacity
5082,1608623245.347139,42016,UKI-NORTHGRID-LANCS-HEP7,eMERLIN
5083,1570439631.2845035,117120,UKI-NORTHGRID-MAN-HEP14,jintrac
5084,1563301728.3299108,117696,UKI-SCOTGRID-GLASGOW4,CCFE
5085,1579330155.5266027,245920,UKI-SCOTGRID-GLASGOW4,virgo
5086,1536037068.448781,247360,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-IC-HEP
5087,1531272938.235879,270720,UKI-SOUTHGRID-CAM-HEP,dune
5088,1608187587.7356014,263584,UKI-SOUTHGRID-OX-HEP2,ISIS
5089,1583108488.2844486,214304,ral-cloud244,CLF
5090,1565800473.2621827,278816,UKI-NORTHGRID-MAN-HEP14,dune
5091,1562032184.0781734,97568,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-OX-HEP
5092,1591399859.5104914,79008,UKI-NORTHGRID-SHEF-HEP7,ral-cloud
5093,1590517510.320678,87808,UKI-LT2-Brunel9,lsst
5094,1559379628.6332908,82560,ral-cloud244,gaia-prod
5095,1587900031.8926806,104064,ral-cloud244,CLF
5096,1608479886.2073984,47968,UKI-SCOTGRID-GLASGOW4,ISIS
5097,1584470200.9181955,272640,UKI-SOUTHGRID-OX-HEP2,virgo
5098,1599067535.4359753,200480,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-GLASGOW
5099,1550168493.7118948,33024,UKI-SCOTGRID-GLASGOW4,jintrac
5100,1579751253.3254716,101152,UKI-NORTHGRID-LIV-HEP3,iris.ac.uk
5101,1591903635.2819629,208736,UKI-SOUTHGRID-CAM-HEP,UKI-SOUTHGRID-RALPP
5102,1594592933.500428,115360,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
5103,1612738122.2426577,235904,UKI-NORTHGRID-MAN-HEP14,Allocation
5104,1589845993.5482404,301600,UKI-LT2-Brunel9,ral-cloud
5105,1617539414.4627995,54144,UKI-LT2-QMUL4,casu
5106,1609383334.6635187,64768,UKI-LT2-QMUL4,RAL-LCG2
5107,1559791925.2963402,88544,UKI-LT2-IC-HEP25,EUCLID
5108,1617631100.3914657,108160,UKI-SCOTGRID-ECDF2,lz
5109,1588292184.7459657,271232,UKI-SOUTHGRID-RALPP5,ral-cloud
5110,1549587591.8701105,57216,UKI-NORTHGRID-LIV-HEP3,UKI-LT2-IC-HEP
5111,1533588843.1261103,20224,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-RHUL
5112,1554780948.0605981,29952,UKI-LT2-QMUL4,lz
5113,1615975458.573207,318880,UKI-LT2-RH,gaia-dev
5114,1563485145.3653295,101280,UKI-SCOTGRID-ECDF2,UKI-NORTHGRID-LIV-HEP
5115,1601471033.1189587,205952,UK-CAM-CUMULUS47,UKI-SOUTHGRID-BHAM-HEP
5116,1563654596.2818198,128288,ral-cloud244,dirac
5117,1549807372.0470552,243264,UKI-SCOTGRID-ECDF2,gaia-test
5118,1619317628.1374857,242336,UKI-SCOTGRID-GLASGOW4,gaia-test
5119,1617712791.8347068,19072,ral-cloud244,dune
5120,1551432048.81917,56288,UK-CAM-CUMULUS47,Capacity
5121,1534423422.3137918,145376,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-RALPP
5122,1529735989.3523324,54016,UKI-LT2-QMUL4,UKI-NORTHGRID-MAN-HEP
5123,1560959011.4319377,244448,ral-cloud244,UKI-LT2-IC-HEP
5124,1551196786.522328,235264,UKI-NORTHGRID-MAN-HEP14,UKI-NORTHGRID-LANCS-HEP
5125,1531560276.4857526,296416,UKI-SOUTHGRID-OX-HEP2,dune
5126,1528144439.437608,158560,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-Brunel
5127,1545036674.6062849,134944,UKI-SCOTGRID-GLASGOW4,AENEAS
5128,1557939153.3507092,148576,ral-cloud244,UKI-LT2-QMUL
5129,1579610395.4214408,240224,UKI-LT2-RH,RAL-LCG2
5130,1621214972.5219316,73952,UKI-LT2-QMUL4,dirac
5131,1533975509.7182117,251072,UKI-NORTHGRID-LIV-HEP3,jintrac
5132,1578152219.3050914,135680,UKI-SCOTGRID-GLASGOW4,ISIS
5133,1584495454.8257546,112128,UKI-SCOTGRID-ECDF2,gaia
5134,1596366336.6582937,88544,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
5135,1611713599.5977306,17920,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
5136,1620579909.4947665,210016,RAL-LCG211,UKI-NORTHGRID-LIV-HEP
5137,1605253378.233112,66848,UKI-SOUTHGRID-BRIS-HEP1,dune
5138,1622984018.3967528,4576,UKI-SOUTHGRID-RALPP5,UKI-LT2-Brunel
5139,1589560557.4532878,273952,UKI-NORTHGRID-LIV-HEP3,CLF
5140,1549810536.1380138,267872,UKI-SOUTHGRID-OX-HEP2,UKI-NORTHGRID-LIV-HEP
5141,1538376658.291736,59840,UKI-LT2-RH,jintrac
5142,1606528112.3500602,297728,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-RALPP
5143,1536920851.952603,238272,UKI-SOUTHGRID-CAM-HEP,ISIS
5144,1616743755.273305,170976,ral-cloud244,AENEAS
5145,1584017462.7790043,123488,UKI-SOUTHGRID-BRIS-HEP1,lz
5146,1544237800.5546725,163104,UKI-SOUTHGRID-BRIS-HEP1,UKI-SCOTGRID-GLASGOW
5147,1551130940.9409082,148512,UKI-SCOTGRID-GLASGOW4,UKI-LT2-Brunel
5148,1538623264.405207,235456,RAL-LCG211,dirac
5149,1583418430.2499177,288352,UK-CAM-CUMULUS47,UKI-SCOTGRID-GLASGOW
5150,1551384726.6711466,147456,UKI-LT2-Brunel9,gaia-dev
5151,1530808608.5696368,275584,ral-cloud244,lz
5152,1539038268.9278734,202752,UKI-SCOTGRID-GLASGOW4,EUCLID
5153,1587005237.0725126,93952,UKI-SCOTGRID-GLASGOW4,UKI-SOUTHGRID-BRIS-HEP
5154,1598465868.8912094,55072,UKI-SCOTGRID-ECDF2,lz
5155,1584305210.8735218,199168,UKI-SOUTHGRID-RALPP5,CCFE
5156,1622667193.6116269,309824,UKI-LT2-Brunel9,dirac
5157,1595022199.9649086,3296,UKI-SCOTGRID-GLASGOW4,dune
5158,1553220817.8383255,242464,UKI-SOUTHGRID-RALPP5,EUCLID
5159,1561875617.7063305,45824,UKI-LT2-RH,Capacity
5160,1613425231.2198164,61920,UKI-LT2-RH,vcycle
5161,1610981953.4079337,274816,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
5162,1545525185.773134,56224,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-QMUL
5163,1548440355.3507142,18048,UKI-SOUTHGRID-BHAM-HEP,Allocation
5164,1608739232.2293415,17280,UKI-LT2-Brunel9,UKI-SOUTHGRID-BHAM-HEP
5165,1567287437.9978878,330272,UKI-NORTHGRID-MAN-HEP14,virgo
5166,1566573782.342477,314368,UKI-SCOTGRID-GLASGOW4,UKI-NORTHGRID-SHEF-HEP
5167,1562450705.7959635,136960,UKI-NORTHGRID-MAN-HEP14,gaia-prod
5168,1552547698.6859624,9440,RAL-LCG211,CCFE
5169,1538154661.0533845,78336,UKI-LT2-RH,UKI-SCOTGRID-GLASGOW
5170,1593037540.9559288,32096,UKI-SOUTHGRID-CAM-HEP,gaia-prod
5171,1543734027.101173,320960,UKI-LT2-IC-HEP25,gaia
5172,1564094157.5153143,239968,UKI-SOUTHGRID-OX-HEP2,lsst
5173,1620504649.890924,17504,UKI-NORTHGRID-LIV-HEP3,UKI-NORTHGRID-LIV-HEP
5174,1538493497.0207517,143264,UKI-LT2-RH,UK-CAM-CUMULUS
5175,1542058109.7482111,227232,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-LIV-HEP
5176,1598302396.2620394,191264,UKI-LT2-IC-HEP25,Capacity
5177,1619715913.178601,132928,UKI-NORTHGRID-LIV-HEP3,ISIS
5178,1541646087.59316,31392,UK-CAM-CUMULUS47,UKI-SOUTHGRID-OX-HEP
5179,1571749041.8972685,327456,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-RHUL
5180,1611896417.4671164,33792,UKI-NORTHGRID-MAN-HEP14,LSST
5181,1546655985.1305475,296160,UKI-NORTHGRID-MAN-HEP14,UKI-LT2-IC-HEP
5182,1576465536.7389483,185344,RAL-LCG211,UKI-NORTHGRID-LANCS-HEP
5183,1575867791.9382515,328384,UKI-SOUTHGRID-OX-HEP2,Allocation
5184,1584177212.449217,70080,UKI-NORTHGRID-SHEF-HEP7,ISIS
5185,1561410147.195637,57664,UKI-SOUTHGRID-BRIS-HEP1,UKI-NORTHGRID-MAN-HEP
5186,1590576645.5447588,111552,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
5187,1527685406.0242372,222752,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-QMUL
5188,1582054137.4290102,92928,UKI-NORTHGRID-SHEF-HEP7,UKI-LT2-Brunel
5189,1618473140.3234575,150688,UKI-LT2-Brunel9,Allocation
5190,1527675365.6395326,305856,UKI-LT2-QMUL4,gaia
5191,1597089780.043686,277376,UKI-NORTHGRID-LANCS-HEP7,gaia-test
5192,1533413111.4391167,109024,UKI-SOUTHGRID-BRIS-HEP1,virgo
5193,1600298688.212248,178400,RAL-LCG211,gaia-prod
5194,1565084331.0317175,144480,UKI-LT2-QMUL4,CLF
5195,1532306974.174791,269792,UKI-SOUTHGRID-OX-HEP2,eMERLIN
5196,1595218337.1076536,151008,UKI-LT2-IC-HEP25,Diamond
5197,1568996394.4886386,193120,UKI-NORTHGRID-SHEF-HEP7,jintrac
5198,1561466659.0297372,28448,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
5199,1607685320.8830621,144448,UKI-SCOTGRID-GLASGOW4,AENEAS
5200,1573713765.173796,117504,UKI-SCOTGRID-ECDF2,vo.cta.in2p3.fr
5201,1530944875.91155,20768,RAL-LCG211,Diamond
5202,1562797772.7149413,42688,UKI-SOUTHGRID-BRIS-HEP1,vcycle
5203,1558599778.7604194,158816,UKI-SOUTHGRID-OX-HEP2,lsst
5204,1550968839.3684423,185344,UKI-NORTHGRID-SHEF-HEP7,UKI-SOUTHGRID-BRIS-HEP
5205,1566755387.1244204,69280,UKI-LT2-Brunel9,UKI-SOUTHGRID-BRIS-HEP
5206,1530569535.5051055,327072,UKI-SOUTHGRID-CAM-HEP,UKI-NORTHGRID-MAN-HEP
5207,1617046033.9465258,48864,UKI-SOUTHGRID-RALPP5,UKI-SOUTHGRID-RALPP
5208,1547679937.1862628,332480,UKI-LT2-Brunel9,UK-CAM-CUMULUS
5209,1552389329.0393643,230432,UKI-NORTHGRID-LANCS-HEP7,Capacity
5210,1621261103.5176954,315104,UK-CAM-CUMULUS47,UKI-LT2-QMUL
5211,1537246212.3411498,253472,UKI-SOUTHGRID-OX-HEP2,lsst
5212,1577361716.3983476,272000,RAL-LCG211,ral-cloud
5213,1595272013.9634943,267392,UKI-SOUTHGRID-OX-HEP2,jintrac
5214,1571667939.2934306,208032,UKI-SOUTHGRID-OX-HEP2,dirac
5215,1574166131.4123738,223104,UKI-NORTHGRID-SHEF-HEP7,ISIS
5216,1598942345.4380078,232384,UKI-SOUTHGRID-BHAM-HEP,eMERLIN
5217,1552474180.873392,323616,UKI-NORTHGRID-LANCS-HEP7,UKI-LT2-IC-HEP
5218,1567301640.6866667,184384,UKI-SOUTHGRID-RALPP5,UKI-NORTHGRID-LIV-HEP
5219,1603704770.7172184,132224,UKI-LT2-Brunel9,gaia-dev
5220,1556889497.508257,131680,UKI-SOUTHGRID-BHAM-HEP,UKI-NORTHGRID-MAN-HEP
5221,1541134372.6158845,47072,UK-CAM-CUMULUS47,UKI-LT2-IC-HEP
5222,1540953735.187411,206080,UKI-SCOTGRID-GLASGOW4,gaia-prod
5223,1568451112.980713,4800,RAL-LCG211,UKI-SOUTHGRID-CAM-HEP
5224,1562187739.1743686,31552,UKI-LT2-QMUL4,UKI-NORTHGRID-LIV-HEP
5225,1545028221.0386367,119168,UKI-NORTHGRID-LANCS-HEP7,CCFE
5226,1617872195.7591374,122464,UKI-SOUTHGRID-BHAM-HEP,casu
5227,1560292837.4098878,24448,UK-CAM-CUMULUS47,UKI-SCOTGRID-GLASGOW
5228,1563482093.8088875,273600,UKI-SCOTGRID-GLASGOW4,UKI-SCOTGRID-ECDF
5229,1529039390.9956806,22688,UKI-SOUTHGRID-CAM-HEP,gaia
5230,1534388022.838687,56192,UKI-SOUTHGRID-BHAM-HEP,skatelescope.eu
5231,1594385542.6663723,60160,UKI-SCOTGRID-ECDF2,UKI-SOUTHGRID-RALPP
5232,1615361912.6423342,4640,UKI-NORTHGRID-MAN-HEP14,gaia-test
5233,1606644351.192239,133952,UKI-NORTHGRID-MAN-HEP14,lz
5234,1560765552.5187914,113152,UKI-SCOTGRID-ECDF2,lsst
5235,1537148694.0249045,276864,UKI-NORTHGRID-MAN-HEP14,CCFE
5236,1588343554.7125537,119616,UKI-SOUTHGRID-BRIS-HEP1,lsst
5237,1531823821.9216225,189856,UKI-NORTHGRID-LIV-HEP3,dune
5238,1593319747.3437746,158400,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-SHEF-HEP
5239,1589410071.8129473,282496,UKI-SOUTHGRID-CAM-HEP,ral-cloud
5240,1553585964.473315,198944,UKI-NORTHGRID-LANCS-HEP7,vcycle
5241,1552605648.4984138,295200,RAL-LCG211,LSST
5242,1612040817.417779,303616,ral-cloud244,Allocation
5243,1552195845.9136903,244352,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-MAN-HEP
5244,1590069762.804441,300832,UKI-NORTHGRID-LANCS-HEP7,dune
5245,1577005974.21541,170368,UKI-NORTHGRID-MAN-HEP14,RAL-LCG2
5246,1557542095.6263862,209440,UK-CAM-CUMULUS47,vo.cta.in2p3.fr
5247,1565114511.109856,281792,UKI-SOUTHGRID-CAM-HEP,EUCLID
5248,1594178604.479336,302016,UKI-SCOTGRID-ECDF2,skatelescope.eu
5249,1585963350.6118636,19136,UKI-SCOTGRID-ECDF2,AENEAS
5250,1533432169.6715245,333632,UKI-NORTHGRID-SHEF-HEP7,CCFE
5251,1559158752.554787,331360,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-Brunel
5252,1528707046.560654,194176,UKI-SOUTHGRID-BRIS-HEP1,UKI-LT2-Brunel
5253,1616274918.9136562,241632,ral-cloud244,UKI-LT2-Brunel
5254,1585447517.2819328,221440,ral-cloud244,gaia-test
5255,1558764996.48579,279392,UKI-LT2-IC-HEP25,UKI-LT2-IC-HEP
5256,1603872798.5587723,97408,UKI-SOUTHGRID-CAM-HEP,gaia-dev
5257,1546193826.9911425,22944,UKI-LT2-IC-HEP25,eMERLIN
5258,1582781234.1182814,210752,UKI-LT2-QMUL4,UKI-LT2-IC-HEP
5259,1566213685.561512,25920,UKI-NORTHGRID-MAN-HEP14,UKI-SOUTHGRID-OX-HEP
5260,1578420948.5209527,133376,UKI-SCOTGRID-ECDF2,jintrac
5261,1602446946.8233666,125792,UK-CAM-CUMULUS47,UKI-NORTHGRID-LANCS-HEP
5262,1567227321.041574,232832,RAL-LCG211,skatelescope.eu
5263,1558047009.7732117,302112,ral-cloud244,ral-cloud
5264,1619671599.1256642,157152,UKI-LT2-Brunel9,ral-cloud
5265,1566427330.8544912,16480,UK-CAM-CUMULUS47,lsst
5266,1545065647.6296687,244128,UKI-LT2-QMUL4,UKI-LT2-Brunel
5267,1584194067.1186867,161408,UKI-NORTHGRID-SHEF-HEP7,UKI-NORTHGRID-LANCS-HEP
5268,1555789564.0772603,155904,UKI-SOUTHGRID-OX-HEP2,vcycle
5269,1607346429.0521743,114208,UKI-LT2-Brunel9,UKI-NORTHGRID-LIV-HEP
5270,1569104655.292285,316192,UKI-SOUTHGRID-BHAM-HEP,UKI-SCOTGRID-GLASGOW
5271,1590056097.0967853,268768,UKI-LT2-Brunel9,UKI-NORTHGRID-SHEF-HEP
5272,1614301374.136036,218496,UK-CAM-CUMULUS47,Diamond
5273,1609104727.3223095,102592,UK-CAM-CUMULUS47,UKI-NORTHGRID-SHEF-HEP
5274,1602693078.4464169,195072,UKI-NORTHGRID-SHEF-HEP7,casu
5275,1579016999.6383412,122944,UKI-SOUTHGRID-OX-HEP2,UKI-SOUTHGRID-OX-HEP
5276,1619123043.4158769,108672,UKI-LT2-IC-HEP25,UKI-SCOTGRID-ECDF
5277,1548419573.6762726,204160,UKI-LT2-IC-HEP25,Allocation
5278,1591976175.390943,293184,UKI-SOUTHGRID-OX-HEP2,jintrac
5279,1575256264.275216,237024,UKI-SCOTGRID-ECDF2,CLF
5280,1541095263.5929053,196256,ral-cloud244,UKI-SCOTGRID-GLASGOW
5281,1589914559.827348,86240,UKI-LT2-IC-HEP25,Capacity
5282,1541786503.2121975,286464,UKI-SOUTHGRID-OX-HEP2,UKI-LT2-QMUL
5283,1544478778.5981722,84992,UKI-NORTHGRID-LIV-HEP3,UKI-SOUTHGRID-BHAM-HEP
5284,1561374446.1358583,73280,UKI-LT2-IC-HEP25,UKI-SOUTHGRID-BHAM-HEP
5285,1542706760.185606,86560,UKI-NORTHGRID-LIV-HEP3,skatelescope.eu
5286,1547319562.689717,28832,UKI-NORTHGRID-LANCS-HEP7,Allocation
5287,1551873070.243435,266496,UKI-LT2-Brunel9,CCFE
5288,1609416954.117984,17504,UKI-SOUTHGRID-RALPP5,casu
5289,1578071238.174475,323392,UKI-LT2-IC-HEP25,UKI-LT2-QMUL
5290,1533584974.1765683,188416,UKI-LT2-IC-HEP25,CCFE
5291,1571835911.463024,227392,UKI-SOUTHGRID-OX-HEP2,casu
5292,1545157454.9745958,33344,UKI-LT2-QMUL4,CCFE
5293,1612125037.0526772,333472,UKI-NORTHGRID-SHEF-HEP7,casu
5294,1550766414.7814472,226560,UKI-SOUTHGRID-OX-HEP2,ral-cloud
5295,1542176469.238576,77728,UKI-SOUTHGRID-CAM-HEP,lsst
5296,1567012140.4665542,140224,UKI-LT2-RH,UKI-SCOTGRID-ECDF
